"Model","Scenario","Region","Fuel","Period","Rate","Size","Category","Type"
"IMAGE 3.0.1","IMA15-Def","R5OECD90+EU","Total","2030-2040",0.0861374256627348,9479.483613303,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5OECD90+EU","Coal","2030-2040",-0.0478218338003798,9479.483613303,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5OECD90+EU","Gas","2030-2040",-0.103640347443828,9479.483613303,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5OECD90+EU","Oil","2030-2040",-0.00487561859925995,9479.483613303,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5REF","Total","2030-2040",0.0401236180536406,1461.3144691392,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5REF","Coal","2030-2040",-0.0594802458062299,1461.3144691392,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5REF","Gas","2030-2040",-0.0623275539308466,1461.3144691392,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","R5REF","Oil","2030-2040",-0.00396446007724306,1461.3144691392,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","World","Total","2030-2040",0.17594695205323,27403.136140803,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","World","Coal","2030-2040",-0.114783894459031,27403.136140803,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","World","Gas","2030-2040",-0.0984256391644144,27403.136140803,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Def","World","Oil","2030-2040",-0.0157061542631225,27403.136140803,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5ASIA","Total","2030-2040",0.203409420806065,10812.541164654,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5ASIA","Coal","2030-2040",-0.22096002981209,10812.541164654,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5ASIA","Gas","2030-2040",-0.125017055409865,10812.541164654,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5ASIA","Oil","2030-2040",-0.0144957359568319,10812.541164654,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5LAM","Total","2030-2040",0.22936091652383,2038.2068701728,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5LAM","Coal","2030-2040",-0.0316706614777171,2038.2068701728,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5LAM","Gas","2030-2040",-0.0601650252702776,2038.2068701728,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5LAM","Oil","2030-2040",-0.041011844716387,2038.2068701728,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5MAF","Total","2030-2040",0.326916402096271,2315.8764419616,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5MAF","Coal","2030-2040",-0.0451811489095561,2315.8764419616,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5MAF","Gas","2030-2040",-0.0688297340892606,2315.8764419616,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5MAF","Oil","2030-2040",-0.0572985856172029,2315.8764419616,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5OECD90+EU","Total","2030-2040",0.0509935191333301,9019.397832996,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5OECD90+EU","Coal","2030-2040",-0.0447323144410609,9019.397832996,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5OECD90+EU","Gas","2030-2040",-0.119651782066977,9019.397832996,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5OECD90+EU","Oil","2030-2040",-0.00116390238372631,9019.397832996,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5REF","Total","2030-2040",-0.0154745364663366,1288.138465056,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5REF","Coal","2030-2040",-0.0663878028440695,1288.138465056,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5REF","Gas","2030-2040",-0.0159640873575699,1288.138465056,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","R5REF","Oil","2030-2040",-0.0047139162528898,1288.138465056,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","World","Total","2030-2040",0.151681412277246,25474.160650386,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","World","Coal","2030-2040",-0.119623178068017,25474.160650386,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","World","Gas","2030-2040",-0.107306090903787,25474.160650386,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Eff","World","Oil","2030-2040",-0.0152936476604931,25474.160650386,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5ASIA","Total","2030-2040",0.19914750847354,11477.920800489,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5ASIA","Coal","2030-2040",-0.203057735832443,11477.920800489,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5ASIA","Gas","2030-2040",-0.0997347184712783,11477.920800489,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5ASIA","Oil","2030-2040",-0.0143927012042775,11477.920800489,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5LAM","Total","2030-2040",0.260701089103971,2123.6985978528,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5LAM","Coal","2030-2040",-0.029008649530629,2123.6985978528,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5LAM","Gas","2030-2040",-0.0212329936187703,2123.6985978528,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5LAM","Oil","2030-2040",-0.0395348359687619,2123.6985978528,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5MAF","Total","2030-2040",0.354083171054758,2379.6466003884,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5MAF","Coal","2030-2040",-0.0451799140611266,2379.6466003884,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5MAF","Gas","2030-2040",0.106416298464683,2379.6466003884,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5MAF","Oil","2030-2040",-0.056495640343006,2379.6466003884,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5OECD90+EU","Total","2030-2040",0.103474488791188,9357.91847637,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5OECD90+EU","Coal","2030-2040",-0.0438302376187513,9357.91847637,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5OECD90+EU","Gas","2030-2040",-0.0912690956935871,9357.91847637,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5OECD90+EU","Oil","2030-2040",-0.00325301611071616,9357.91847637,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5REF","Total","2030-2040",0.0372923631924818,1484.5868818944,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5REF","Coal","2030-2040",-0.0350818829228377,1484.5868818944,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5REF","Gas","2030-2040",-0.0181378878707588,1484.5868818944,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","R5REF","Oil","2030-2040",-0.00338754607381592,1484.5868818944,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","World","Total","2030-2040",0.175431095010733,26823.777733338,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","World","Coal","2030-2040",-0.110425847180363,26823.777733338,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","World","Gas","2030-2040",-0.0677616620681643,26823.777733338,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LiStCh","World","Oil","2030-2040",-0.0156230214233605,26823.777733338,"LO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5ASIA","Total","2030-2040",0.190531501821512,11608.196866185,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5ASIA","Coal","2030-2040",-0.202178169310417,11608.196866185,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5ASIA","Gas","2030-2040",-0.103985171317163,11608.196866185,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5ASIA","Oil","2030-2040",-0.0144469062447177,11608.196866185,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5LAM","Total","2030-2040",0.266538136759267,2196.8871235776,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5LAM","Coal","2030-2040",-0.0325187707053701,2196.8871235776,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5LAM","Gas","2030-2040",-0.0376141530630083,2196.8871235776,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5LAM","Oil","2030-2040",-0.0384397830680886,2196.8871235776,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5MAF","Total","2030-2040",0.345299347922433,2460.0125319264,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5MAF","Coal","2030-2040",-0.0436818171492205,2460.0125319264,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5MAF","Gas","2030-2040",0.102487891084916,2460.0125319264,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5MAF","Oil","2030-2040",-0.0542527370699561,2460.0125319264,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5OECD90+EU","Total","2030-2040",0.0892397744122658,9435.583158492,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5OECD90+EU","Coal","2030-2040",-0.0434765386684974,9435.583158492,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5OECD90+EU","Gas","2030-2040",-0.0922518181036429,9435.583158492,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5OECD90+EU","Oil","2030-2040",-0.00492701658147751,9435.583158492,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5REF","Total","2030-2040",0.0559335131326119,1476.810090912,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5REF","Coal","2030-2040",-0.0331511205647073,1476.810090912,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5REF","Gas","2030-2040",0.00380294202034592,1476.810090912,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","R5REF","Oil","2030-2040",-0.00336034933668104,1476.810090912,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","World","Total","2030-2040",0.168203525091667,27177.487666758,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","World","Coal","2030-2040",-0.109833743489951,27177.487666758,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","World","Gas","2030-2040",-0.0700000863968358,27177.487666758,"HO15C","15C"
"IMAGE 3.0.1","IMA15-LoNCO2","World","Oil","2030-2040",-0.0160818685045636,27177.487666758,"HO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5ASIA","Total","2030-2040",0.177500015007148,11397.795920178,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5ASIA","Coal","2030-2040",-0.209000510468712,11397.795920178,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5ASIA","Gas","2030-2040",-0.118408276180552,11397.795920178,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5ASIA","Oil","2030-2040",-0.0149173579155596,11397.795920178,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5LAM","Total","2030-2040",0.236713691975167,2092.1545011936,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5LAM","Coal","2030-2040",-0.0314788784117171,2092.1545011936,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5LAM","Gas","2030-2040",-0.0406439845348359,2092.1545011936,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5LAM","Oil","2030-2040",-0.040262798184141,2092.1545011936,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5MAF","Total","2030-2040",0.318598475624931,2347.922941032,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5MAF","Coal","2030-2040",-0.0460804703167324,2347.922941032,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5MAF","Gas","2030-2040",0.035309241728249,2347.922941032,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5MAF","Oil","2030-2040",-0.0570860447388819,2347.922941032,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5OECD90+EU","Total","2030-2040",0.10020606195904,9564.408976233,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5OECD90+EU","Coal","2030-2040",-0.0472999214998624,9564.408976233,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5OECD90+EU","Gas","2030-2040",-0.108138354157724,9564.408976233,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5OECD90+EU","Oil","2030-2040",-0.00783447363123032,9564.408976233,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5REF","Total","2030-2040",0.0397865633775479,1440.6444512256,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5REF","Coal","2030-2040",-0.0444208822275043,1440.6444512256,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5REF","Gas","2030-2040",-0.00308902718628049,1440.6444512256,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","R5REF","Oil","2030-2040",-0.00365152513302272,1440.6444512256,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","World","Total","2030-2040",0.159524951462908,26842.926920706,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","World","Coal","2030-2040",-0.11446548581831,26842.926920706,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","World","Gas","2030-2040",-0.0890533565957765,26842.926920706,"LO15C","15C"
"IMAGE 3.0.1","IMA15-Pop","World","Oil","2030-2040",-0.017452914065702,26842.926920706,"LO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5ASIA","Total","2030-2040",0.342164424303663,12953.110192311,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5ASIA","Coal","2030-2040",-0.0822549663385909,12953.110192311,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5ASIA","Gas","2030-2040",-0.160870549567696,12953.110192311,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5ASIA","Oil","2030-2040",-0.0162967892557809,12953.110192311,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5LAM","Total","2030-2040",0.451191465899058,2549.2450430118,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5LAM","Coal","2030-2040",-0.0138503594783832,2549.2450430118,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5LAM","Gas","2030-2040",-0.0747044274910525,2549.2450430118,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5LAM","Oil","2030-2040",-0.00712721293988288,2549.2450430118,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5MAF","Total","2030-2040",0.466324436452761,3072.2212605402,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5MAF","Coal","2030-2040",-0.0153434663588362,3072.2212605402,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5MAF","Gas","2030-2040",0.000653743096630632,3072.2212605402,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5MAF","Oil","2030-2040",-0.0228964740906165,3072.2212605402,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5OECD90+EU","Total","2030-2040",0.295972320424199,11304.526057797,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5OECD90+EU","Coal","2030-2040",-0.035027420789153,11304.526057797,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5OECD90+EU","Gas","2030-2040",-0.0830931821229712,11304.526057797,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5OECD90+EU","Oil","2030-2040",-0.023981524339538,11304.526057797,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5REF","Total","2030-2040",0.224977435706747,1707.2388081792,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5REF","Coal","2030-2040",-0.044819588869824,1707.2388081792,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5REF","Gas","2030-2040",0.0419722574567193,1707.2388081792,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","R5REF","Oil","2030-2040",-0.00279173931869742,1707.2388081792,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","World","Total","2030-2040",0.340173970010352,31586.336689521,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","World","Coal","2030-2040",-0.0513003630202162,31586.336689521,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","World","Gas","2030-2040",-0.0994062133193077,31586.336689521,"HO15C","15C"
"IMAGE 3.0.1","IMA15-RenElec","World","Oil","2030-2040",-0.0182190157358931,31586.336689521,"HO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5ASIA","Total","2030-2040",0.29892639955517,11827.901302245,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5ASIA","Coal","2030-2040",-0.160378898452285,11827.901302245,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5ASIA","Gas","2030-2040",-0.145515035137123,11827.901302245,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5ASIA","Oil","2030-2040",-0.00993445682586962,11827.901302245,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5LAM","Total","2030-2040",0.383626051879496,2222.0033327136,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5LAM","Coal","2030-2040",-0.0336368158257095,2222.0033327136,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5LAM","Gas","2030-2040",-0.0614264666393246,2222.0033327136,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5LAM","Oil","2030-2040",-0.0105505541262038,2222.0033327136,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5MAF","Total","2030-2040",0.379737610074667,2712.9472092486,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5MAF","Coal","2030-2040",-0.0320970041607694,2712.9472092486,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5MAF","Gas","2030-2040",0.0315868440750582,2712.9472092486,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5MAF","Oil","2030-2040",-0.0298621848024232,2712.9472092486,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5OECD90+EU","Total","2030-2040",0.234695120725187,10525.330829943,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5OECD90+EU","Coal","2030-2040",-0.083572584824183,10525.330829943,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5OECD90+EU","Gas","2030-2040",-0.054023711405134,10525.330829943,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5OECD90+EU","Oil","2030-2040",-0.00709160873636922,10525.330829943,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5REF","Total","2030-2040",0.144374790955708,1501.4765796288,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5REF","Coal","2030-2040",-0.0369046257016536,1501.4765796288,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5REF","Gas","2030-2040",0.0520585379166714,1501.4765796288,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","R5REF","Oil","2030-2040",-0.00255766632560423,1501.4765796288,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","World","Total","2030-2040",0.281535769002844,28789.661146986,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","World","Coal","2030-2040",-0.103988910723766,28789.661146986,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","World","Gas","2030-2040",-0.0785833178655821,28789.661146986,"LO15C","15C"
"IMAGE 3.0.1","IMA15-TOT","World","Oil","2030-2040",-0.0104358128994948,28789.661146986,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5ASIA","Total","2030-2040",0.290918754710933,10848.000934542,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5ASIA","Coal","2030-2040",-0.141753349616938,10848.000934542,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5ASIA","Gas","2030-2040",-0.141958724977895,10848.000934542,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5ASIA","Oil","2030-2040",-0.0235955525216413,10848.000934542,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5LAM","Total","2030-2040",0.341203065991092,2185.7252973696,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5LAM","Coal","2030-2040",0.00700609159734246,2185.7252973696,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5LAM","Gas","2030-2040",-0.0174453055967683,2185.7252973696,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5LAM","Oil","2030-2040",-0.038279566868211,2185.7252973696,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5MAF","Total","2030-2040",0.468334217946986,2463.5626820268,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5MAF","Coal","2030-2040",-0.013176469194319,2463.5626820268,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5MAF","Gas","2030-2040",-0.0265099494119101,2463.5626820268,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5MAF","Oil","2030-2040",-0.150857175743238,2463.5626820268,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5OECD90+EU","Total","2030-2040",-0.00963487689839055,8256.345129774,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5OECD90+EU","Coal","2030-2040",-0.00571005231481772,8256.345129774,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5OECD90+EU","Gas","2030-2040",-0.126061102860618,8256.345129774,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5OECD90+EU","Oil","2030-2040",-0.0540126124265601,8256.345129774,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5REF","Total","2030-2040",-0.0588754633092739,1275.2473627392,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5REF","Coal","2030-2040",-0.0678909170211755,1275.2473627392,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5REF","Gas","2030-2040",-0.0369876561418511,1275.2473627392,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","R5REF","Oil","2030-2040",-0.00384855777522098,1275.2473627392,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","World","Total","2030-2040",0.19580601806412,25028.880728064,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","World","Coal","2030-2040",-0.0674664638961111,25028.880728064,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","World","Gas","2030-2040",-0.10912909316282,25028.880728064,"LO15C","15C"
"IMAGE 3.0.1","SSP1-19","World","Oil","2030-2040",-0.0464317048390718,25028.880728064,"LO15C","15C"
"IMAGE 3.0.1","SSP1-26","R5ASIA","Total","2030-2040",0.210305545543814,16595.42397216,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5ASIA","Coal","2030-2040",-0.0428340469115161,16595.42397216,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5ASIA","Gas","2030-2040",0.0136522933309857,16595.42397216,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5ASIA","Oil","2030-2040",-0.00550234414691575,16595.42397216,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5LAM","Total","2030-2040",0.223653003409353,2795.866425033,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5LAM","Coal","2030-2040",-0.0414151001867814,2795.866425033,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5LAM","Gas","2030-2040",0.000664888338139441,2795.866425033,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5LAM","Oil","2030-2040",0.00149492255730732,2795.866425033,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5MAF","Total","2030-2040",0.342434074846609,3622.080498816,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5MAF","Coal","2030-2040",-0.0352555713783674,3622.080498816,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5MAF","Gas","2030-2040",0.110164441274796,3622.080498816,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5MAF","Oil","2030-2040",-0.0500166216885074,3622.080498816,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5OECD90+EU","Total","2030-2040",0.0100628462862751,11001.137763675,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5OECD90+EU","Coal","2030-2040",-0.072715685301351,11001.137763675,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5OECD90+EU","Gas","2030-2040",0.0257508516774874,11001.137763675,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5OECD90+EU","Oil","2030-2040",-0.00781468792794038,11001.137763675,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5REF","Total","2030-2040",-0.00717433040286993,1889.6382167424,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5REF","Coal","2030-2040",-0.0269494720281381,1889.6382167424,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5REF","Gas","2030-2040",0.0439311202021041,1889.6382167424,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","R5REF","Oil","2030-2040",-0.0029409391114985,1889.6382167424,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","World","Total","2030-2040",0.151873283240443,35904.15053283,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","World","Coal","2030-2040",-0.0502788517419273,35904.15053283,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","World","Gas","2030-2040",0.0276778964456305,35904.15053283,"L2C","2C"
"IMAGE 3.0.1","SSP1-26","World","Oil","2030-2040",-0.0100218566690495,35904.15053283,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5ASIA","Total","2030-2040",0.135030218968104,12347.272947264,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5ASIA","Coal","2030-2040",-0.276881574573157,12347.272947264,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5ASIA","Gas","2030-2040",0.0533373541123938,12347.272947264,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5ASIA","Oil","2030-2040",0.00267184473459868,12347.272947264,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5LAM","Total","2030-2040",0.181631977419199,2183.1390460416,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5LAM","Coal","2030-2040",-0.0965383276407141,2183.1390460416,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5LAM","Gas","2030-2040",0.0416936410295259,2183.1390460416,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5LAM","Oil","2030-2040",-0.00458772698329044,2183.1390460416,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5MAF","Total","2030-2040",0.267047792538424,2588.6412255654,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5MAF","Coal","2030-2040",-0.0863017564264453,2588.6412255654,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5MAF","Gas","2030-2040",0.0594584829319413,2588.6412255654,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5MAF","Oil","2030-2040",-0.0228958175706464,2588.6412255654,"L2C","2C"
"IMAGE 3.0.1","SSP2-26","R5OECD90+EU","Total","2030-2040",0.0304257906139861,9394.324241376,"L2C","2C"
